AI,explanation,ResponseId,PROLIFIC_PID,test_order,test_index,test_mse,Finished,displayed_reward,human_response,hai_response,Order,Year_Built,Gr_Liv_Area,Garage_Cars,Fireplaces,Year_Remod,Overall_Qual,SalePrice,pred1,pred2
pred1,both,R_1sRcqvt7gbVLS1M,66d8790772c9e0e4ee96259c,867,46,1606.6,True,4.84,256.0,275.0,867,2000,2153,3.0,2,2000,9,313000,418240.7,338109.75
pred1,both,R_1sRcqvt7gbVLS1M,66d8790772c9e0e4ee96259c,1005,47,1606.6,True,4.84,229.0,196.0,1005,1998,1633,2.0,1,1998,6,183000,196640.73,205903.27
pred2,none,R_1i9W1m631Pb7Ckc,67e559f700736140ccbf207b,926,168,88898.25301125001,True,3,464.0,608.0,926,1940,2480,2.0,2,1950,7,205000,185171.53,238751.55
pred2,none,R_1i9W1m631Pb7Ckc,67e559f700736140ccbf207b,621,169,88898.25301125001,True,3,506.0,560.0,621,1950,1668,1.0,0,2005,6,140000,151882.06,134995.9
pred2,none,R_1i9W1m631Pb7Ckc,67e559f700736140ccbf207b,2413,170,88898.25301125001,True,3,515.0,606.0,2413,2006,1492,2.0,0,2006,7,169985,185181.06,198678.23
pred2,none,R_1i9W1m631Pb7Ckc,67e559f700736140ccbf207b,5,171,88898.25301125001,True,3,301.0,605.0,5,1997,1629,2.0,1,1998,5,189900,183076.89,206473.31
pred2,none,R_1i9W1m631Pb7Ckc,67e559f700736140ccbf207b,1585,172,88898.25301125001,True,3,537.0,634.0,1585,1999,1675,2.0,0,2000,6,195000,164097.8,188263.61
pred2,none,R_1i9W1m631Pb7Ckc,67e559f700736140ccbf207b,856,173,88898.25301125001,True,3,611.0,630.0,856,1977,1040,2.0,0,2008,5,150500,153743.94,132708.45
pred2,none,R_1i9W1m631Pb7Ckc,67e559f700736140ccbf207b,2229,174,88898.25301125001,True,3,576.0,610.0,2229,1971,1696,2.0,2,1971,7,198000,208326.81,202317.05
pred2,none,R_1i9W1m631Pb7Ckc,67e559f700736140ccbf207b,2906,175,88898.25301125001,True,3,629.0,601.0,2906,1998,1216,2.0,0,1998,6,164000,178828.92,161218.33
pred2,none,R_1i9W1m631Pb7Ckc,67e559f700736140ccbf207b,1760,176,88898.25301125001,True,3,617.0,598.0,1760,1999,1644,2.0,1,2000,6,185000,187661.84,209095.52
pred2,none,R_1i9W1m631Pb7Ckc,67e559f700736140ccbf207b,1150,177,88898.25301125001,True,3,617.0,592.0,1150,1963,984,1.0,1,1963,5,128000,144503.73,132633.8
pred2,none,R_1i9W1m631Pb7Ckc,67e559f700736140ccbf207b,1142,178,88898.25301125001,True,3,620.0,569.0,1142,1994,1679,2.0,1,1998,6,193500,195457.61,215548.05
pred2,none,R_1i9W1m631Pb7Ckc,67e559f700736140ccbf207b,108,179,88898.25301125001,True,3,593.0,611.0,108,1978,1226,2.0,1,1978,8,206000,223459.64,156509.75
pred2,shap,R_3NEbVMGYpOk3ZHp,6735226eb110b62ab50658d9,926,168,3299.5730112499996,True,3.93,450.0,265.0,926,1940,2480,2.0,2,1950,7,205000,185171.53,238751.55
pred2,shap,R_3NEbVMGYpOk3ZHp,6735226eb110b62ab50658d9,621,169,3299.5730112499996,True,3.93,175.0,135.0,621,1950,1668,1.0,0,2005,6,140000,151882.06,134995.9
pred2,shap,R_3NEbVMGYpOk3ZHp,6735226eb110b62ab50658d9,2413,170,3299.5730112499996,True,3.93,195.0,195.0,2413,2006,1492,2.0,0,2006,7,169985,185181.06,198678.23
pred2,shap,R_3NEbVMGYpOk3ZHp,6735226eb110b62ab50658d9,5,171,3299.5730112499996,True,3.93,196.0,201.0,5,1997,1629,2.0,1,1998,5,189900,183076.89,206473.31
pred2,shap,R_3NEbVMGYpOk3ZHp,6735226eb110b62ab50658d9,1585,172,3299.5730112499996,True,3.93,200.0,194.0,1585,1999,1675,2.0,0,2000,6,195000,164097.8,188263.61
pred2,shap,R_3NEbVMGYpOk3ZHp,6735226eb110b62ab50658d9,856,173,3299.5730112499996,True,3.93,130.0,130.0,856,1977,1040,2.0,0,2008,5,150500,153743.94,132708.45
pred2,shap,R_3NEbVMGYpOk3ZHp,6735226eb110b62ab50658d9,2229,174,3299.5730112499996,True,3.93,188.0,195.0,2229,1971,1696,2.0,2,1971,7,198000,208326.81,202317.05
pred2,shap,R_3NEbVMGYpOk3ZHp,6735226eb110b62ab50658d9,2906,175,3299.5730112499996,True,3.93,163.0,162.0,2906,1998,1216,2.0,0,1998,6,164000,178828.92,161218.33
pred2,shap,R_3NEbVMGYpOk3ZHp,6735226eb110b62ab50658d9,1760,176,3299.5730112499996,True,3.93,210.0,210.0,1760,1999,1644,2.0,1,2000,6,185000,187661.84,209095.52
pred2,shap,R_3NEbVMGYpOk3ZHp,6735226eb110b62ab50658d9,1150,177,3299.5730112499996,True,3.93,142.0,137.0,1150,1963,984,1.0,1,1963,5,128000,144503.73,132633.8
pred2,shap,R_3NEbVMGYpOk3ZHp,6735226eb110b62ab50658d9,1142,178,3299.5730112499996,True,3.93,204.0,209.0,1142,1994,1679,2.0,1,1998,6,193500,195457.61,215548.05
pred2,shap,R_3NEbVMGYpOk3ZHp,6735226eb110b62ab50658d9,108,179,3299.5730112499996,True,3.93,155.0,155.0,108,1978,1226,2.0,1,1978,8,206000,223459.64,156509.75
pred1,both,R_13XZCaaKeZDB4dP,68164b235be8b1c649f328db,138,144,5658.945505000001,True,3,131.0,182.0,138,1966,1888,2.0,1,2002,6,190000,185253.48,193081.36
pred1,both,R_13XZCaaKeZDB4dP,68164b235be8b1c649f328db,773,145,5658.945505000001,True,3,115.0,132.0,773,1967,899,1.0,0,2004,5,130000,135827.69,117411.93
pred1,both,R_13XZCaaKeZDB4dP,68164b235be8b1c649f328db,281,146,5658.945505000001,True,3,193.0,106.0,281,1958,960,0.0,0,1958,4,90000,94099.805,99819.88
pred1,both,R_13XZCaaKeZDB4dP,68164b235be8b1c649f328db,4,147,5658.945505000001,True,3,199.0,199.0,4,1968,2110,2.0,2,1968,7,244000,221533.39,231001.11
pred1,both,R_13XZCaaKeZDB4dP,68164b235be8b1c649f328db,2434,148,5658.945505000001,True,3,147.0,213.0,2434,2004,1598,2.0,1,2005,7,201490,212355.08,205667.97
pred1,both,R_13XZCaaKeZDB4dP,68164b235be8b1c649f328db,1791,149,5658.945505000001,True,3,111.0,246.0,1791,2004,1694,2.0,1,2005,8,307000,245964.36,220112.31
pred1,both,R_13XZCaaKeZDB4dP,68164b235be8b1c649f328db,2535,150,5658.945505000001,True,3,131.0,185.0,2535,1968,976,2.0,1,2004,6,157500,185026.08,136966.64
pred1,both,R_13XZCaaKeZDB4dP,68164b235be8b1c649f328db,944,151,5658.945505000001,True,3,17.0,85.0,944,1925,572,1.0,0,1950,4,75000,85799.125,68579.49
pred1,both,R_13XZCaaKeZDB4dP,68164b235be8b1c649f328db,2556,152,5658.945505000001,True,3,156.0,90.0,2556,1923,869,0.0,0,1958,4,85500,89825.09,86251.91
pred1,both,R_13XZCaaKeZDB4dP,68164b235be8b1c649f328db,48,153,5658.945505000001,True,3,146.0,291.0,48,2002,2250,3.0,1,2002,8,320000,290534.12,302490.84
pred1,both,R_13XZCaaKeZDB4dP,68164b235be8b1c649f328db,2384,154,5658.945505000001,True,3,166.0,216.0,2384,2006,1740,3.0,0,2006,7,293000,217006.28,252947.94
pred1,both,R_13XZCaaKeZDB4dP,68164b235be8b1c649f328db,192,155,5658.945505000001,True,3,132.0,144.0,192,1950,1612,1.0,0,1997,5,128500,144006.4,130633.68
pred1,both,R_62hSkcfoYPI7FcR,6815f715db4b297fb0c6aa19,502,48,98905.69757845,True,3,562.0,353.0,502,1993,2646,3.0,1,1993,7,260000,266193.72,333926.94
pred1,both,R_62hSkcfoYPI7FcR,6815f715db4b297fb0c6aa19,1090,49,98905.69757845,True,3,454.0,504.0,1090,2002,1720,2.0,1,2003,7,188000,215664.02,224057.78
pred1,both,R_62hSkcfoYPI7FcR,6815f715db4b297fb0c6aa19,809,50,98905.69757845,True,3,641.0,526.0,809,1979,1224,2.0,2,1979,5,153337,186321.34,174157.89
pred1,both,R_62hSkcfoYPI7FcR,6815f715db4b297fb0c6aa19,2396,51,98905.69757845,True,3,687.0,426.0,2396,2003,1944,3.0,3,2004,9,360000,400831.6,316650.84
pred1,both,R_62hSkcfoYPI7FcR,6815f715db4b297fb0c6aa19,2554,52,98905.69757845,True,3,616.0,627.0,2554,1947,1043,1.0,1,1950,5,137000,125343.76,123776.82
pred1,both,R_62hSkcfoYPI7FcR,6815f715db4b297fb0c6aa19,1748,53,98905.69757845,True,3,554.0,535.0,1748,2004,1374,2.0,1,2004,7,175000,204946.06,198364.16
pred1,both,R_62hSkcfoYPI7FcR,6815f715db4b297fb0c6aa19,2717,54,98905.69757845,True,3,703.0,663.0,2717,1978,1040,2.0,1,1978,6,160500,167977.23,150191.34
pred1,both,R_62hSkcfoYPI7FcR,6815f715db4b297fb0c6aa19,1489,55,98905.69757845,True,3,529.0,721.0,1489,1965,1256,1.0,0,1965,5,147500,132770.34,136099.33
pred1,both,R_62hSkcfoYPI7FcR,6815f715db4b297fb0c6aa19,2513,56,98905.69757845,True,3,572.0,472.0,2513,2000,1382,2.0,0,2000,7,165000,187437.73,175263.39
pred1,both,R_62hSkcfoYPI7FcR,6815f715db4b297fb0c6aa19,2035,57,98905.69757845,True,3,473.0,586.0,2035,1937,1375,1.0,1,1950,6,141000,135419.48,138702.81
pred1,both,R_62hSkcfoYPI7FcR,6815f715db4b297fb0c6aa19,1518,58,98905.69757845,True,3,429.0,512.0,1518,1939,2192,1.0,1,1997,5,179500,149078.69,177828.25
pred1,both,R_62hSkcfoYPI7FcR,6815f715db4b297fb0c6aa19,2653,59,98905.69757845,True,3,705.0,596.0,2653,1924,1566,2.0,0,1950,5,139000,116356.1,134239.61
pred1,both,R_3sBMuHI3ewrTmo3,67590d4b1fe16ac844f9a239,172,192,1786.7736250000003,True,4.81,127.0,110.0,172,1920,936,0.0,1,1950,5,109500,100714.43,89877.96
pred1,both,R_3sBMuHI3ewrTmo3,67590d4b1fe16ac844f9a239,1352,193,1786.7736250000003,True,4.81,150.0,161.0,1352,1923,1848,2.0,1,2000,6,207000,169479.34,159341.6
pred1,both,R_3sBMuHI3ewrTmo3,67590d4b1fe16ac844f9a239,46,194,1786.7736250000003,True,4.81,181.0,210.0,46,2009,1358,2.0,1,2010,7,224000,221341.02,233052.56
pred1,both,R_3sBMuHI3ewrTmo3,67590d4b1fe16ac844f9a239,675,195,1786.7736250000003,True,4.81,185.0,140.0,675,1958,1142,1.0,1,1958,6,113500,155685.19,141760.28
pred1,both,R_3sBMuHI3ewrTmo3,67590d4b1fe16ac844f9a239,544,196,1786.7736250000003,True,4.81,225.0,223.0,544,1996,2122,2.0,1,1997,7,220000,222864.38,243511.81
pred1,both,R_3sBMuHI3ewrTmo3,67590d4b1fe16ac844f9a239,980,197,1786.7736250000003,True,4.81,97.0,95.0,980,1970,1092,1.0,0,1970,4,88000,99487.07,108547.38
pred1,both,R_3sBMuHI3ewrTmo3,67590d4b1fe16ac844f9a239,1655,198,1786.7736250000003,True,4.81,134.0,175.0,1655,1979,1353,2.0,1,1999,6,192350,179456.94,163458.34
pred1,both,R_3sBMuHI3ewrTmo3,67590d4b1fe16ac844f9a239,2813,199,1786.7736250000003,True,4.81,188.0,185.0,2813,2005,1336,2.0,0,2006,7,198000,183974.23,182129.55
pred1,both,R_3sBMuHI3ewrTmo3,67590d4b1fe16ac844f9a239,2445,200,1786.7736250000003,True,4.81,194.0,275.0,2445,2000,2234,3.0,1,2000,8,300000,281857.3,294051.38
pred1,both,R_3sBMuHI3ewrTmo3,67590d4b1fe16ac844f9a239,2094,201,1786.7736250000003,True,4.81,141.0,235.0,2094,1991,2127,3.0,1,1991,7,238000,242394.33,285443.7
pred1,both,R_3sBMuHI3ewrTmo3,67590d4b1fe16ac844f9a239,1954,202,1786.7736250000003,True,4.81,151.0,120.0,1954,1961,888,1.0,0,1961,5,120000,123106.16,116510.22
pred1,both,R_3sBMuHI3ewrTmo3,67590d4b1fe16ac844f9a239,2350,203,1786.7736250000003,True,4.81,209.0,154.0,2350,1980,1686,2.0,1,1980,6,207500,160320.17,187589.56
pred2,none,R_19uinctaWXPIrhn,67f1921726bfac07aea277c3,611,72,3393.9890450499997,True,3,100.0,110.0,611,1964,1445,2.0,1,1964,6,158000,166971.83,166546.58
pred2,none,R_19uinctaWXPIrhn,67f1921726bfac07aea277c3,197,73,3393.9890450499997,True,3,108.0,154.0,197,1942,1453,1.0,2,1950,5,132000,137263.73,150293.36
pred2,none,R_19uinctaWXPIrhn,67f1921726bfac07aea277c3,2090,74,3393.9890450499997,True,3,76.0,97.0,2090,1984,1822,2.0,1,1984,6,228500,179031.64,214557.25
pred2,none,R_19uinctaWXPIrhn,67f1921726bfac07aea277c3,1571,75,3393.9890450499997,True,3,200.0,177.0,1571,1965,1786,2.0,2,1965,5,228950,186902.6,214350.48
pred2,none,R_19uinctaWXPIrhn,67f1921726bfac07aea277c3,2202,76,3393.9890450499997,True,3,89.0,86.0,2202,1930,1098,1.0,1,1995,7,148500,162300.8,115900.04
pred2,none,R_19uinctaWXPIrhn,67f1921726bfac07aea277c3,694,77,3393.9890450499997,True,3,62.0,60.0,694,1935,1378,1.0,0,1998,6,128900,153446.44,124809.49
pred2,none,R_19uinctaWXPIrhn,67f1921726bfac07aea277c3,2588,78,3393.9890450499997,True,3,42.0,88.0,2588,1956,1005,1.0,1,1956,5,133500,145878.27,137375.31
pred2,none,R_19uinctaWXPIrhn,67f1921726bfac07aea277c3,1743,79,3393.9890450499997,True,3,105.0,109.0,1743,2006,1402,3.0,1,2007,7,194201,246257.05,245004.03
pred2,none,R_19uinctaWXPIrhn,67f1921726bfac07aea277c3,2157,80,3393.9890450499997,True,3,78.0,109.0,2157,2003,848,2.0,0,2003,6,131500,166568.17,143315.62
pred2,none,R_19uinctaWXPIrhn,67f1921726bfac07aea277c3,2298,81,3393.9890450499997,True,3,111.0,113.0,2298,1970,768,2.0,0,1970,5,129500,126342.87,112888.43
pred2,none,R_19uinctaWXPIrhn,67f1921726bfac07aea277c3,570,82,3393.9890450499997,True,3,181.0,160.0,570,2008,1256,2.0,1,2008,6,195000,191736.72,217195.94
pred2,none,R_19uinctaWXPIrhn,67f1921726bfac07aea277c3,2147,83,3393.9890450499997,True,3,160.0,173.0,2147,2000,1673,2.0,1,2000,7,270000,209037.1,217232.39
pred1,shap,R_7LI1kjqSAMmxcJz,5f5e32a0d6a12c6857b8e127,1737,228,2160.2957428,True,4.4,151.0,181.0,1737,2007,1340,2.0,0,2007,7,181134,180781.16,189681.73
pred1,shap,R_7LI1kjqSAMmxcJz,5f5e32a0d6a12c6857b8e127,2854,229,2160.2957428,True,4.4,134.0,144.0,2854,1919,1636,1.0,1,1950,7,167000,146740.84,139588.31
pred1,shap,R_7LI1kjqSAMmxcJz,5f5e32a0d6a12c6857b8e127,1659,230,2160.2957428,True,4.4,201.0,171.0,1659,1968,1743,2.0,1,1968,6,175000,167393.06,182036.81
pred1,shap,R_7LI1kjqSAMmxcJz,5f5e32a0d6a12c6857b8e127,1148,231,2160.2957428,True,4.4,124.0,200.0,1148,1993,1617,2.0,1,1994,6,193000,200164.33,205610.89
pred1,shap,R_7LI1kjqSAMmxcJz,5f5e32a0d6a12c6857b8e127,2254,232,2160.2957428,True,4.4,100.0,141.0,2254,1975,918,1.0,0,1975,7,148000,140877.66,115521.87
pred1,shap,R_7LI1kjqSAMmxcJz,5f5e32a0d6a12c6857b8e127,1755,233,2160.2957428,True,4.4,131.0,209.0,1755,2002,1995,2.0,1,2002,7,219500,211589.53,255485.05
pred1,shap,R_7LI1kjqSAMmxcJz,5f5e32a0d6a12c6857b8e127,680,234,2160.2957428,True,4.4,88.0,122.0,680,1950,1904,1.0,0,1982,5,138000,123406.484,139473.88
pred1,shap,R_7LI1kjqSAMmxcJz,5f5e32a0d6a12c6857b8e127,2100,235,2160.2957428,True,4.4,291.0,250.0,2100,2006,2140,3.0,0,2007,8,360000,249398.53,287883.06
pred1,shap,R_7LI1kjqSAMmxcJz,5f5e32a0d6a12c6857b8e127,2734,236,2160.2957428,True,4.4,201.0,145.0,2734,1942,1150,1.0,2,1950,5,128000,142025.64,145300.39
pred1,shap,R_7LI1kjqSAMmxcJz,5f5e32a0d6a12c6857b8e127,2122,237,2160.2957428,True,4.4,185.0,181.0,2122,1995,1200,2.0,0,1995,6,177500,179335.47,163692.19
pred1,shap,R_7LI1kjqSAMmxcJz,5f5e32a0d6a12c6857b8e127,1726,238,2160.2957428,True,4.4,118.0,245.0,1726,2006,1324,2.0,1,2006,8,221370,245398.77,210167.89
pred1,shap,R_7LI1kjqSAMmxcJz,5f5e32a0d6a12c6857b8e127,1962,239,2160.2957428,True,4.4,177.0,151.0,1962,1950,864,2.0,0,2002,5,129000,150384.83,107144.23
pred2,both,R_5EYjTRi8uy2528Z,67e08dc56e1d123778992caa,830,156,2720.9714792000004,True,3,316.0,353.0,830,2007,1232,2.0,0,2007,7,194500,193952.27,184118.5
pred2,both,R_5EYjTRi8uy2528Z,67e08dc56e1d123778992caa,2623,157,2720.9714792000004,True,3,187.0,49.0,2623,1950,1040,2.0,0,1950,4,109900,110877.516,115872.3
pred2,both,R_5EYjTRi8uy2528Z,67e08dc56e1d123778992caa,1959,158,2720.9714792000004,True,3,85.0,54.0,1959,1949,1846,1.0,1,1950,6,143000,137651.11,152319.69
pred2,both,R_5EYjTRi8uy2528Z,67e08dc56e1d123778992caa,2069,159,2720.9714792000004,True,3,144.0,40.0,2069,1954,1299,2.0,1,1995,6,150000,180960.38,145640.42
pred2,both,R_5EYjTRi8uy2528Z,67e08dc56e1d123778992caa,121,160,2720.9714792000004,True,3,173.0,58.0,121,1966,1209,2.0,0,1966,5,159000,147847.47,139981.97
pred2,both,R_5EYjTRi8uy2528Z,67e08dc56e1d123778992caa,682,161,2720.9714792000004,True,3,123.0,49.0,682,1958,1339,1.0,0,1965,5,139000,121326.86,133898.61
pred2,both,R_5EYjTRi8uy2528Z,67e08dc56e1d123778992caa,2018,162,2720.9714792000004,True,3,76.0,45.0,2018,1920,1513,1.0,0,2004,5,137500,116277.56,117358.87
pred2,both,R_5EYjTRi8uy2528Z,67e08dc56e1d123778992caa,1786,163,2720.9714792000004,True,3,356.0,429.0,1786,2007,1689,3.0,0,2007,7,248328,218659.06,254704.38
pred2,both,R_5EYjTRi8uy2528Z,67e08dc56e1d123778992caa,2136,164,2720.9714792000004,True,3,123.0,57.0,2136,1976,1025,2.0,1,1976,5,153500,149472.73,146452.98
pred2,both,R_5EYjTRi8uy2528Z,67e08dc56e1d123778992caa,1027,165,2720.9714792000004,True,3,112.0,36.0,1027,1969,1308,2.0,0,1969,5,146900,140892.17,139363.52
pred2,both,R_5EYjTRi8uy2528Z,67e08dc56e1d123778992caa,303,166,2720.9714792000004,True,3,86.0,57.0,303,1941,540,1.0,0,1950,2,82000,49125.734,68339.56
pred2,both,R_5EYjTRi8uy2528Z,67e08dc56e1d123778992caa,564,167,2720.9714792000004,True,3,164.0,472.0,564,1980,2014,3.0,2,1980,8,275000,280547.8,278653.28
pred2,none,R_7YBumUwI7wMigWl,67ef17aab6360e90f6d47c67,903,36,687.35,True,5.47,144.0,120.0,903,1920,1196,2.0,0,2000,6,110000,144115.62,111023.85
pred2,none,R_7YBumUwI7wMigWl,67ef17aab6360e90f6d47c67,1343,37,687.35,True,5.47,133.0,117.0,1343,1929,1136,1.0,0,1950,4,123000,86763.484,109483.9
pred2,none,R_7YBumUwI7wMigWl,67ef17aab6360e90f6d47c67,2846,38,687.35,True,5.47,158.0,121.0,2846,1916,1928,0.0,0,1995,5,160000,110421.336,113523.57
pred2,none,R_7YBumUwI7wMigWl,67ef17aab6360e90f6d47c67,1195,39,687.35,True,5.47,144.0,131.0,1195,1965,925,2.0,0,2005,5,135000,152443.64,125296.55
pred2,none,R_7YBumUwI7wMigWl,67ef17aab6360e90f6d47c67,2797,40,687.35,True,5.47,235.0,260.0,2797,1999,2214,3.0,1,1999,8,268500,282033.4,286122.6
pred2,none,R_7YBumUwI7wMigWl,67ef17aab6360e90f6d47c67,109,41,687.35,True,5.47,170.0,160.0,109,1976,1479,2.0,0,2005,6,130500,162819.53,148758.14
pred2,none,R_7YBumUwI7wMigWl,67ef17aab6360e90f6d47c67,1216,42,687.35,True,5.47,140.0,134.0,1216,1959,1053,1.0,0,2006,5,145500,138376.47,128597.96
pred2,none,R_7YBumUwI7wMigWl,67ef17aab6360e90f6d47c67,1501,43,687.35,True,5.47,135.0,121.0,1501,1955,1152,0.0,0,1955,4,82000,94391.1,103929.68
pred2,none,R_7YBumUwI7wMigWl,67ef17aab6360e90f6d47c67,1720,44,687.35,True,5.47,210.0,203.0,1720,2006,1554,2.0,1,2006,8,209500,246049.53,230323.58
pred2,none,R_7YBumUwI7wMigWl,67ef17aab6360e90f6d47c67,1418,45,687.35,True,5.47,141.0,121.0,1418,1941,1111,1.0,0,1950,5,95000,107038.625,105011.664
pred2,none,R_7YBumUwI7wMigWl,67ef17aab6360e90f6d47c67,867,46,687.35,True,5.47,245.0,323.0,867,2000,2153,3.0,2,2000,9,313000,418240.7,338109.75
pred2,none,R_7YBumUwI7wMigWl,67ef17aab6360e90f6d47c67,1005,47,687.35,True,5.47,195.0,199.0,1005,1998,1633,2.0,1,1998,6,183000,196640.73,205903.27
pred1,shap,R_3LLjtSnRVS55ru1,67f01268700523eefd7d7fa8,1217,216,1133.1563184500003,True,5.29,96.0,138.0,1217,1959,1252,2.0,0,1959,6,142000,152227.77,137654.52
pred1,shap,R_3LLjtSnRVS55ru1,67f01268700523eefd7d7fa8,2890,217,1133.1563184500003,True,5.29,156.0,143.0,2890,1975,1210,2.0,0,1975,6,148000,148225.4,133475.97
pred1,shap,R_3LLjtSnRVS55ru1,67f01268700523eefd7d7fa8,232,218,1133.1563184500003,True,5.29,136.0,134.0,232,1950,1067,2.0,0,1995,4,128000,130747.22,117481.82
pred1,shap,R_3LLjtSnRVS55ru1,67f01268700523eefd7d7fa8,2583,219,1133.1563184500003,True,5.29,167.0,152.0,2583,1954,1050,1.0,0,2000,6,156000,145979.86,117755.74
pred1,shap,R_3LLjtSnRVS55ru1,67f01268700523eefd7d7fa8,2275,220,1133.1563184500003,True,5.29,221.0,275.0,2275,2006,1776,3.0,1,2007,8,283463,282040.16,272517.75
pred1,shap,R_3LLjtSnRVS55ru1,67f01268700523eefd7d7fa8,708,221,1133.1563184500003,True,5.29,63.0,87.0,708,1920,861,2.0,0,1950,4,80000,91788.67,94701.27
pred1,shap,R_3LLjtSnRVS55ru1,67f01268700523eefd7d7fa8,1395,222,1133.1563184500003,True,5.29,136.0,124.0,1395,1940,672,1.0,0,1997,5,108000,129026.695,76624.32
pred1,shap,R_3LLjtSnRVS55ru1,67f01268700523eefd7d7fa8,1853,223,1133.1563184500003,True,5.29,237.0,295.0,1853,1998,2362,2.0,2,1998,8,312500,305882.3,311379.44
pred1,shap,R_3LLjtSnRVS55ru1,67f01268700523eefd7d7fa8,2594,224,1133.1563184500003,True,5.29,105.0,122.0,2594,1947,1312,2.0,0,1950,6,127000,128644.086,122049.98
pred1,shap,R_3LLjtSnRVS55ru1,67f01268700523eefd7d7fa8,1431,225,1133.1563184500003,True,5.29,112.0,168.0,1431,1997,1688,2.0,0,1997,6,200000,179054.02,192826.5
pred1,shap,R_3LLjtSnRVS55ru1,67f01268700523eefd7d7fa8,2305,226,1133.1563184500003,True,5.29,142.0,128.0,2305,1984,887,1.0,0,1984,5,124500,130411.484,133773.9
pred1,shap,R_3LLjtSnRVS55ru1,67f01268700523eefd7d7fa8,2605,227,1133.1563184500003,True,5.29,193.0,126.0,2605,1900,2414,2.0,1,1970,5,160000,137020.34,171520.45
pred1,none,R_7mmb3S5akreTb3H,65958c11eace7483b2a729eb,2426,96,2662.48088,True,3.89,185.0,190.0,2426,2005,1248,2.0,0,2006,7,167240,195242.44,177709.9
pred1,none,R_7mmb3S5akreTb3H,65958c11eace7483b2a729eb,234,97,2662.48088,True,3.89,210.0,175.0,234,1978,1981,2.0,1,1992,6,230000,167476.89,194335.72
pred1,none,R_7mmb3S5akreTb3H,65958c11eace7483b2a729eb,2054,98,2662.48088,True,3.89,150.0,132.0,2054,1966,1040,1.0,0,1966,5,123000,131439.7,131264.2
pred1,none,R_7mmb3S5akreTb3H,65958c11eace7483b2a729eb,1679,99,2662.48088,True,3.89,185.0,134.0,1679,1970,1302,2.0,0,1970,5,106000,126507.32,133611.1
pred1,none,R_7mmb3S5akreTb3H,65958c11eace7483b2a729eb,2400,100,2662.48088,True,3.89,198.0,250.0,2400,2003,1792,3.0,1,2004,9,374000,362047.94,265556.78
pred1,none,R_7mmb3S5akreTb3H,65958c11eace7483b2a729eb,1179,101,2662.48088,True,3.89,200.0,252.0,1179,1996,1288,2.0,2,1996,8,245500,291732.47,216275.11
pred1,none,R_7mmb3S5akreTb3H,65958c11eace7483b2a729eb,228,102,2662.48088,True,3.89,171.0,167.0,228,1978,1386,2.0,1,1978,6,158900,166387.98,163711.7
pred1,none,R_7mmb3S5akreTb3H,65958c11eace7483b2a729eb,2120,103,2662.48088,True,3.89,157.0,161.0,2120,1994,1022,2.0,0,1994,5,139500,165578.78,158452.98
pred1,none,R_7mmb3S5akreTb3H,65958c11eace7483b2a729eb,2697,104,2662.48088,True,3.89,132.0,129.0,2697,1935,754,0.0,0,1982,6,84500,128579.695,64872.2
pred1,none,R_7mmb3S5akreTb3H,65958c11eace7483b2a729eb,1514,105,2662.48088,True,3.89,157.0,110.0,1514,1925,864,0.0,0,1950,5,98000,91686.92,86353.055
pred1,none,R_7mmb3S5akreTb3H,65958c11eace7483b2a729eb,2596,106,2662.48088,True,3.89,160.0,95.0,2596,1930,713,1.0,0,2001,3,99800,80254.13,75172.516
pred1,none,R_7mmb3S5akreTb3H,65958c11eace7483b2a729eb,1037,107,2662.48088,True,3.89,175.0,135.0,1037,1971,864,2.0,0,1971,5,123000,127237.04,119688.86
pred1,both,R_6xsSudmFhrzs0Rb,67dae19cb45231e592ae6adb,2426,96,6295.2148799999995,True,3,259.0,168.0,2426,2005,1248,2.0,0,2006,7,167240,195242.44,177709.9
pred1,both,R_6xsSudmFhrzs0Rb,67dae19cb45231e592ae6adb,234,97,6295.2148799999995,True,3,156.0,193.0,234,1978,1981,2.0,1,1992,6,230000,167476.89,194335.72
pred1,both,R_6xsSudmFhrzs0Rb,67dae19cb45231e592ae6adb,2054,98,6295.2148799999995,True,3,212.0,151.0,2054,1966,1040,1.0,0,1966,5,123000,131439.7,131264.2
pred1,both,R_6xsSudmFhrzs0Rb,67dae19cb45231e592ae6adb,1679,99,6295.2148799999995,True,3,179.0,186.0,1679,1970,1302,2.0,0,1970,5,106000,126507.32,133611.1
pred1,both,R_6xsSudmFhrzs0Rb,67dae19cb45231e592ae6adb,2400,100,6295.2148799999995,True,3,160.0,188.0,2400,2003,1792,3.0,1,2004,9,374000,362047.94,265556.78
pred1,both,R_6xsSudmFhrzs0Rb,67dae19cb45231e592ae6adb,1179,101,6295.2148799999995,True,3,163.0,192.0,1179,1996,1288,2.0,2,1996,8,245500,291732.47,216275.11
pred1,both,R_6xsSudmFhrzs0Rb,67dae19cb45231e592ae6adb,228,102,6295.2148799999995,True,3,193.0,181.0,228,1978,1386,2.0,1,1978,6,158900,166387.98,163711.7
pred1,both,R_6xsSudmFhrzs0Rb,67dae19cb45231e592ae6adb,2120,103,6295.2148799999995,True,3,235.0,203.0,2120,1994,1022,2.0,0,1994,5,139500,165578.78,158452.98
